Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
FMB,First Trust Managed Municipal ETF,53.18,244628106.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,32.77,16385065.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,64.3,723375128.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,38.79,112491077.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fny
FNK,First Trust Mid Cap Value AlphaDEX Fund,34.94,50663069.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,65.03,120305630.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,54.62,106509109.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,18.69,807408037.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,18.7091,13096407.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcef
FMHI,First Trust Municipal High Income ETF,50.25,20100100.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmhi
QABA,First Trust NASDAQ ABA Community Bank Index Fund,51.77,313208603.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FTXO,First Trust Nasdaq Bank ETF,27.35,1122717555,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,20.64,93912041.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,50.13,27571600.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,22.62,357396045.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,20.0701,2007050.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,42.25,21125084.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,19.42,3884038.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.12,2012040.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,20.31,1015540.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,31.8101,27038648.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,53.16,18606106.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,35.1114,800715477,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,24.13,3619548.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,57.3661,527768234.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,46.9745,98646543.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,74.52,2265408149,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,26.09,193066052.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,24.9998,29999810,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
RDVY,First Trust Rising Dividend Achievers ETF,28.507,307875657,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,60.39,39253620.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,63.65,451915127.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,69.6895,76658589.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,64.49,122531129,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu
FTSL,First Trust Senior Loan Fund ETF,48.03,1335234096,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,59.63,536670119.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,41.83,144313583.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyc
FYT,First Trust Small Cap Value AlphaDEX Fund,35.88,68172071.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyt
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,20.17,2017040.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sdvy
FKO,First Trust South Korea AlphaDEX Fund,28.62,2862057.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,29.3693,60207123.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,50.505,95959601.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,51.62,221966103.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
FTW,First Trust Taiwan AlphaDEX Fund,36.5,3650073,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftw
FIXD,First Trust TCW Opportunistic Fixed Income ETF,50.88,119568101.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,32.1759,12870424.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,38.14,22884076.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fku
FUNC,First United Corporation,17.15,121206338.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FUSB,"First US Bancshares, Inc.",12.34,74994548.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fusb
SVVC,"Firsthand Technology Value Fund, Inc.",8.41,62492161.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,68.06,2353206692,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsv
FISV,"Fiserv, Inc.",128.13,26702214353,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",58.81,3246291122,n/a,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",26.51,766940688.9,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FVE,Five Star Senior Living Inc.,1.65,82581364.8,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve
FIVN,"Five9, Inc.",24.5,1363448765,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,18.64,9850710363,n/a,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLKS,"Flex Pharma, Inc.",4.31,77149000,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
FLXN,"Flexion Therapeutics, Inc.",24.46,918248677.3,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,51.07,53623551.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,54.4,19040054.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,23.81,39286523.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,28.429,7107278.429,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,93.12,41904093.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,61.22,13774561.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,32.2566,28224557.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc
FPAY,"FlexShopper, Inc.",3.63,19210980.03,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/fpay
FLXS,"Flexsteel Industries, Inc.",50.06,392734166.1,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLIR,"FLIR Systems, Inc.",47.07,6522689194,n/a,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,6.11,236137367.6,n/a,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,27.63,796293588.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FNBG,FNB Bancorp,36.29,268664886,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbg
FOMX,Foamix Pharmaceuticals Ltd.,5.73,214491680.2,n/a,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
FOGO,"Fogo de Chao, Inc.",11.05,312196069.9,n/a,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/fogo
FONR,Fonar Corporation,24.05,154284622.1,n/a,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FSCT,"ForeScout Technologies, Inc.",26.975,998447416.9,n/a,2017,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/fsct
FRSX,Foresight Autonomous Holdings Ltd.,5.09,3408655.93,669677,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/frsx
FH,FORM Holdings Corp.,1.13,29996629.7,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/fh
FORM,"FormFactor, Inc.",16.55,1207890943,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,41.7934,7379126.291,176562,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",46.6,837635000,n/a,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRTA,"Forterra, Inc.",8.675,557614053,n/a,2016,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/frta
FTNT,"Fortinet, Inc.",41.82,7272506824,n/a,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FBIO,"Fortress Biotech, Inc.",4,202626012,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FBIOP,"Fortress Biotech, Inc.",23.8,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbiop
FMCI,Forum Merger Corporation,9.67,216197025,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmci
FMCIR,Forum Merger Corporation,0.365,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmcir
FMCIU,Forum Merger Corporation,10.35,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciu
FMCIW,Forum Merger Corporation,0.4188,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciw
FWRD,Forward Air Corporation,54.95,1635984698,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.35,12043120.5,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FWP,Forward Pharma A/S,4.25,48808211.25,11484285,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fwp
FOSL,"Fossil Group, Inc.",7.55,366385629.9,n/a,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FMI,"Foundation Medicine, Inc.",49.6,1798127869,n/a,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
FOXF,Fox Factory Holding Corp.,38.05,1428475041,n/a,2013,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,7.015,257694257.2,n/a,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",45.2,2106168670,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
FRED,"Fred&#39;s, Inc.",4.74,180488179.5,n/a,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
RAIL,"Freightcar America, Inc.",15.57,193001033.4,n/a,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
FEIM,"Frequency Electronics, Inc.",9.35,81622526.7,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/feim
FRPT,"Freshpet, Inc.",18.25,636216863.5,n/a,2014,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/frpt
FTEO,"FRONTEO, Inc.",10.8098,691719.102,63990,2013,n/a,n/a,http://www.nasdaq.com/symbol/fteo
FTR,Frontier Communications Corporation,7.6,596280800,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftr
FTRPR,Frontier Communications Corporation,13.61,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftrpr
FRPH,"FRP Holdings, Inc.",44.8,448321081.6,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/frph
FSBW,"FS Bancorp, Inc.",57.02,209542912,n/a,2012,Finance,Banks,http://www.nasdaq.com/symbol/fsbw
FSBC,"FSB Bancorp, Inc.",16.21,31373693.13,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsbc
FTD,"FTD Companies, Inc.",7,192827978,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ftd
FTEK,"Fuel Tech, Inc.",0.965,23288258.15,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
FCEL,"FuelCell Energy, Inc.",1.6701,116753561.2,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/fcel
FLGT,"Fulgent Genetics, Inc.",3.56,63449837.28,n/a,2016,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/flgt
FORK,Fuling Global Inc.,5,78782500,n/a,2015,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/fork
FLL,"Full House Resorts, Inc.",3.7,84696045.1,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
FULT,Fulton Financial Corporation,18,3152196000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fult
FNKO,"Funko, Inc.",8.41,406317687.2,n/a,2017,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/fnko
FSNN,"Fusion Telecommunications International, Inc.",3.45,77168326.95,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/fsnn
FTFT,Future FinTech Group Inc.,1.47,7604584.89,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ftft
FFHL,"Fuwei Films (Holdings) Co., Ltd.",2.93,9568902.41,n/a,2006,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ffhl
WILC,"G. Willi-Food International,  Ltd.",6.35,84079797.55,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/wilc
GTHX,"G1 Therapeutics, Inc.",21.15,599502756.6,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gthx
FOANC,Gabelli NextShares Trust,100.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/foanc
MOGLC,Gabelli NextShares Trust,100.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/moglc
GAIA,"Gaia, Inc.",13.05,197943339.6,n/a,1999,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gaia
GLPG,Galapagos NV,90.87,990973788.9,10905401,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glpg
GALT,Galectin Therapeutics Inc.,2.72,96937258.56,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galt
GALE,"Galena Biopharma, Inc.",0.3148,14390424.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gale
GLMD,Galmed Pharmaceuticals Ltd.,7.91,100722079.9,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glmd
GLPI,"Gaming and Leisure Properties, Inc.",35.745,7599505209,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/glpi
GPIC,Gaming Partners International Corporation,11.5,91219081,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/gpic
GRMN,Garmin Ltd.,61.71,11583177925,n/a,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/grmn
GARS,Garrison Capital Inc.,8.51,136579985.5,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/gars
GDS,GDS Holdings Limited,20,595222000,29761100,2016,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gds
GEMP,Gemphire Therapeutics Inc.,9.18,97611325.56,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gemp
GENC,Gencor Industries Inc.,17.65,254189757.9,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/genc
GNCMA,"General Communication, Inc.",39.78,1435978440,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gncma
GFN,General Finance Corporation,6.25,166432425,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,100.0118,0,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfncp
GFNSL,General Finance Corporation,25.1,0,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfnsl
GENE,Genetic Technologies Ltd,1.0893,14380738.17,13201816,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gene
GNUS,"Genius Brands International, Inc.",2.8751,17072639.94,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gnus
GNMK,"GenMark Diagnostics, Inc.",4.685,256714860.8,n/a,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gnmk
GNCA,"Genocea Biosciences, Inc.",1.2,34444996.8,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gnca
GHDX,"Genomic Health, Inc.",29.16,1014337628,n/a,2005,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ghdx
GNTX,Gentex Corporation,19.345,5492100517,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/gntx
THRM,Gentherm Inc,34.85,1278316401,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/thrm
GEOS,Geospace Technologies Corporation,16.9,227128665.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/geos
GABC,"German American Bancorp, Inc.",35.54,814932804.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gabc
GERN,Geron Corporation,1.93,307317401,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gern
GEVO,"Gevo, Inc.",0.621,13544352.79,n/a,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gevo
ROCK,"Gibraltar Industries, Inc.",31.7,1004514482,n/a,1993,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock
GIGM,GigaMedia Limited,3.03,33488272.05,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gigm
GIII,"G-III Apparel Group, LTD.",27.26,1329148123,n/a,1989,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/giii
GILT,Gilat Satellite Networks Ltd.,7.6,415345829.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/gilt
GILD,"Gilead Sciences, Inc.",71.7,93659487013,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gild
GBCI,"Glacier Bancorp, Inc.",37.29,2908879389,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbci
GLAD,Gladstone Capital Corporation,9.77,262492407.2,n/a,2001,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/glad
GLADN,Gladstone Capital Corporation,25.7885,0,n/a,n/a,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/gladn
GOOD,Gladstone Commercial Corporation,22.73,650847546.9,n/a,2003,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/good
GOODM,Gladstone Commercial Corporation,25.92,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodm
GOODO,Gladstone Commercial Corporation,26.05,29957500,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodo
GOODP,Gladstone Commercial Corporation,27,27000000,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
GAIN,Gladstone Investment Corporation,10.82,351933732.9,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/gain
GAINM,Gladstone Investment Corporation,25.618,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gainm
GAINN,Gladstone Investment Corporation,25.5852,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gainn
GAINO,Gladstone Investment Corporation,25.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gaino
LAND,Gladstone Land Corporation,13.59,185339577.4,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/land
LANDP,Gladstone Land Corporation,26.2687,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/landp
GLBZ,Glen Burnie Bancorp,11.26,31540937.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/glbz
GBT,"Global Blood Therapeutics, Inc.",39.55,1728308857,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gbt
GLBR,"Global Brokerage, Inc.",0.57,3501683.85,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/glbr
ENT,Global Eagle Entertainment Inc.,2.63,224364626.7,n/a,2011,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ent
